"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"EN220","Museum of Traditional Vietnamese Medicine","Entertainment",4.8,"41 Hoang Du Khuong, Ward 12, District 10, Ho Chi Minh City, Vietnam","The Museum of Traditional Vietnamese Medicine showcases the history and practices of traditional medicine.","The Museum of Traditional Vietnamese Medicine, also known as FITO Museum, offers a fascinating insight into the history and practices of traditional Vietnamese medicine. It displays a vast collection of tools, herbs, and artifacts related to the field. Visitors can learn about the principles of traditional medicine and its role in Vietnamese culture. Explore the exhibits and discover the ancient healing practices of Vietnam.","",6.58,"https://ak-d.tripcdn.com/images/0101112000d8j74uwEB4B.jpg","0:00","23:59","10.776182, 106.671888","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015230/EN220.jpg"
"EN221","VNUHCM Student Cultural House","Entertainment",3.8,"643 Dien Bien Phu, Ward 1, District 3, Ho Chi Minh City, Vietnam","VNUHCM Student Cultural House is a cultural center serving students of Vietnam National University, Ho Chi Minh City.","The VNUHCM Student Cultural House is a cultural and activity center dedicated to serving the students of Vietnam National University, Ho Chi Minh City. It is a location where students can gather, engage in extracurricular activities, and explore various cultural pursuits. The building hosts events, performances, and workshops aimed at enriching student life and promoting cultural understanding. It is a hub of activity for the student community.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0212000ixj24b3C0BB.jpg","0:00","23:59","10.875131, 106.800723","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015232/EN221.jpg"
"LC067","Ten Thousand Buddha Temple","Local",5.0,"733-735 Đường Nguyễn Trãi, Phường 11, District 5, Ho Chi Minh City, Vietnam","A vibrant Buddhist temple known for its intricate decorations and numerous Buddha statues.","The Ten Thousand Buddha Temple is a visually stunning Buddhist temple in District 5. It features a large collection of Buddha statues, each unique in design and posture. The temple's colorful and ornate decorations create a serene yet vibrant atmosphere. Visitors can admire the intricate carvings, light incense, and experience the peaceful ambiance. The temple is a significant place of worship and a cultural landmark for the local Buddhist community.","",0.0,"https://ak-d.tripcdn.com/images/0ww3j120009c3z89s18E6.jpg","0:00","23:59","10.75337, 106.6753","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015234/LC067.jpg"
"EN222","Monkey Island","Entertainment",4.0,"Long Hòa, Can Gio, Ho Chi Minh City, Vietnam","A natural reserve island inhabited by a large population of monkeys, providing a unique wildlife experience.","Monkey Island, located in the Can Gio Mangrove Biosphere Reserve, is home to a thriving population of wild monkeys. Visitors can observe these playful creatures in their natural habitat. The island offers a unique opportunity to experience wildlife up close. It's a popular day trip destination from Ho Chi Minh City, attracting nature enthusiasts and families. Be mindful of your belongings, as the monkeys are known to be curious and sometimes mischievous.","",0.0,"https://ak-d.tripcdn.com/images/0HJ1512000i0lc9ssB277.jpg","0:00","23:59","10.409482, 106.888644","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015236/EN222.jpg"
"LC068","Catholic Church Huyen Sy","Local",4.8,"1 Tôn Thất Tùng, Phường Phạm Ngũ Lão, District 1, Ho Chi Minh City, Vietnam","A historic Catholic church boasting French colonial architecture and a peaceful atmosphere.","Catholic Church Huyen Sy, also known as the Church of St. Philip the Apostle, is a beautiful Catholic church with distinctive French colonial architecture. The church features elegant spires, stained-glass windows, and a serene interior. It serves as a place of worship for the local Catholic community and a landmark for its historical significance. Visitors can admire the architectural details and experience the tranquil atmosphere of this historic church. The church plays an important role in the local religious landscape.","",0.0,"https://ak-d.tripcdn.com/images/0ww1k12000ck9pc1z92F2.jpg","0:00","23:59","10.768726, 106.689096","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015237/LC068.jpg"
"LC069","Nha Tho Giao Diem Tin Mung","Local",4.4,"309/28 Đ. Nguyễn Trọng Tuyển, Phường 10, Phú Nhuận, Ho Chi Minh City, Vietnam","A local church that provides worship services and community gatherings.","Nha Tho Giao Diem Tin Mung is a church located in Phu Nhuan district. It serves as a local parish and provides regular worship services for the community. Besides religious activities, it is also a place for community gatherings and support. It is a welcoming space for locals to practice their faith. Visitors might be able to observe the architecture and the community spirit during service times.","",0.0,"https://ak-d.tripcdn.com/images/0HJ2r12000gfh1irb3B58.jpg","0:00","23:59","10.620112, 106.73944","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015239/LC069.jpg"
"EN223","Nguyen Hue Square","Entertainment",3.8,"Nguyễn Huệ, Bến Nghé, District 1, Ho Chi Minh City, Vietnam","A pedestrian-friendly square known for its flower displays, street performances, and vibrant atmosphere.","Nguyen Hue Square is a wide pedestrian boulevard in the heart of District 1, a popular spot for locals and tourists alike. It is beautifully decorated with flower displays, especially during festivals and holidays. The square often hosts street performances, events, and activities, creating a lively and vibrant atmosphere. Visitors can stroll along the square, enjoy the scenery, and soak in the energy of the city. It is a great place for people-watching and experiencing the local culture.","",0.0,"https://ak-d.tripcdn.com/images/0HJ6q12000igrr2ciD553.jpg","0:00","23:59","10.774469, 106.70319","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015240/EN223.jpg"
"EN224","The Adora Athena (The Adora Nguyen Kiem)","Entertainment",4.4,"431 Đ. Nguyễn Kiệm, Phường 9, Phú Nhuận, Ho Chi Minh City, Vietnam","A luxurious wedding and event venue offering elegant spaces and professional services.","The Adora Athena (The Adora Nguyen Kiem) is a high-end event venue that specializes in weddings, corporate events, and other special occasions. It features beautifully decorated ballrooms, sophisticated lighting, and professional event planning services. The venue aims to provide a luxurious and memorable experience for its clients and their guests. The Adora Athena is known for its attention to detail, elegant atmosphere, and exceptional service. It is a popular choice for those seeking a premium event experience.","",0.0,"https://ak-d.tripcdn.com/images/0HJ0412000iqnx49q5806.jpg","0:00","23:59","10.816259, 106.678365","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015242/EN224.jpg"
"LC070","Van Son Pagoda","Local",5.0,"240/6/9 Nguyễn Văn Luông, Phường 11, District 6, Ho Chi Minh City, Vietnam","A serene pagoda offering a peaceful retreat with traditional Vietnamese architecture.","Van Son Pagoda is a tranquil Buddhist temple located in District 6. It showcases traditional Vietnamese architecture, with intricate carvings and a peaceful courtyard. The pagoda offers a serene retreat from the bustling city. Visitors can admire the architectural details, meditate, and experience the calming atmosphere. It is a place of worship and spiritual reflection for the local Buddhist community and those seeking a peaceful escape.","",0.0,"https://ak-d.tripcdn.com/images/0ww6412000cv0evh5F1CA.jpg","0:00","23:59","8.674215, 106.59605","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015245/LC070.jpg"
"LC071","Dieu Phap Buddhist Temple","Local",4.2,"68 Hồ Thị Kỷ, Phường 1, District 10, Ho Chi Minh City, Vietnam","A local Buddhist temple providing a tranquil space for worship and contemplation.","Dieu Phap Buddhist Temple is a local temple in District 10 of Ho Chi Minh City. It serves as a place of worship and community for local Buddhists. Visitors can experience the serene atmosphere, observe the rituals, and admire the traditional temple architecture. The temple provides a quiet space for contemplation and reflection amidst the busy city. It contributes to the cultural and spiritual landscape of the area.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5r12000ikbeui45E41.jpg","0:00","23:59","10.832912, 106.707072","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015246/LC071.jpg"
"EN225","The Adora Grand View","Entertainment",4.6,"429 Đ. Nguyễn Kiệm, Phường 3, Gò Vấp, Ho Chi Minh City, Vietnam","An upscale event venue renowned for hosting grand weddings and sophisticated gatherings.","The Adora Grand View is a premier event venue in Go Vap district, specializing in weddings, corporate events, and other special occasions. It boasts spacious and elegantly decorated ballrooms with stunning views. The venue offers comprehensive event planning services and state-of-the-art facilities. The Adora Grand View is known for its luxurious ambiance, impeccable service, and attention to detail, making it a sought-after destination for memorable celebrations and gatherings.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5h12000ir8b0w4E34C.jpg","0:00","23:59","10.757995, 106.667946","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015248/EN225.jpg"
"EN226","LG Clinic Luxury","Entertainment",3.6,"221 Nguyễn Đình Chiểu, Phường 5, Quận 3, Thành phố Hồ Chí Minh 70000, Vietnam","A clinic specializing in aesthetic treatments.","LG Clinic Luxury is a beauty clinic providing a range of aesthetic treatments. They are committed to providing services related to beauty and skin health. Visitors can expect consultations and treatments related to skincare. The clinic aims to provide a luxurious and comfortable experience for its clients. LG Clinic Luxury is located in District 3.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5j12000gmig3x66870.jpg","0:00","23:59","10.768894, 106.690539","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015250/EN226.jpg"
"EN227","Tan Cang Recreational Area","Entertainment",4.0,"A100 Ung Van Khiem Street, Ward 25, Binh Thanh District, Ho Chi Minh City, Vietnam","Tan Cang Recreational Area offers various entertainment activities and scenic views along the Saigon River.","Located along the Saigon River, Tan Cang Recreational Area provides a relaxing escape from the city's hustle. Visitors can enjoy outdoor activities like boating, fishing, and cycling. The area also features restaurants and cafes with stunning riverside views, making it a popular spot for families and friends to unwind. The lush greenery and serene atmosphere create a refreshing experience for all who visit.","",0.0,"https://ak-d.tripcdn.com/images/0HJ5n12000gfcankd95A7.jpg","0:00","23:59","10.799964, 106.724744","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015251/EN227.jpg"
"EN228","X-Stadium Thu Duc","Entertainment",4.5,"2 Đường số 3, Khu phố 4, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","X-Stadium Thu Duc is a modern entertainment venue hosting various events and activities.","X-Stadium Thu Duc is a multi-purpose entertainment venue designed to host diverse events, from concerts and sports competitions to exhibitions and festivals. With state-of-the-art facilities and ample space, it attracts a wide range of audiences. The stadium aims to provide a dynamic and engaging experience for visitors, contributing to the vibrant entertainment scene in Thu Duc City. Its modern design and strategic location make it a prominent landmark in the area.","",0.0,"https://ak-d.tripcdn.com/images/0HJ4y12000gf7wx3fF4EC.jpg","0:00","23:59","10.852257, 106.767937","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015252/EN228.jpg"
"EN229","Binh Quoi Village","Entertainment",4.5,"1147 Binh Quoi, Ward 28, Binh Thanh District, Ho Chi Minh City, Vietnam","Binh Quoi Village is a charming countryside retreat offering traditional Vietnamese culture and cuisine.","Binh Quoi Village is a collection of rustic resorts that offer a glimpse into traditional Vietnamese life. Featuring lush gardens, waterways, and traditional architecture, it's a popular spot for weekend getaways and family outings. Visitors can enjoy authentic Vietnamese dishes, explore the serene surroundings, and partake in cultural activities. The village provides a peaceful escape from the bustling city, showcasing the beauty of rural Vietnam.","",0.0,"https://ak-d.tripcdn.com/images/0ww3x12000arox05p7906.jpg","0:00","23:59","10.832904, 106.742107","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1762015253/EN229.jpg"
